NAME	TITLE	SCORE	
RTCD1	na	0.20613861	
ATP5L	na	0.206101	
TSPYL5	na	0.20559928	
EIF4E2	na	0.2052937	
SCCPDH	na	0.20504637	
PARM1	na	0.20498426	
CLIP2	na	0.20493221	
POSTN	na	0.20463026	
ZBTB43	na	0.20454003	
LSM4	na	0.2044529	
BRP44	na	0.20418578	
TARP	na	0.20348251	
SYNJ1	na	0.20341913	
PAFAH1B3	na	0.20335509	
ATP6V1G2	na	0.20302422	
MTUS2	na	0.20281985	
HAT1	na	0.20276812	
ACAA2	na	0.20270197	
BUB3	na	0.20266859	
ACADM	na	0.20257019	
CNP	na	0.20246705	
HDGF	na	0.20157637	
ARL6IP1	na	0.2014617	
HMGN3	na	0.20138745	
PTPN3	na	0.20118597	
HN1L	na	0.20061165	
KLHL4	na	0.20052575	
EPS15	na	0.20042428	
KRAS	na	0.19998038	
PFKFB3	na	0.19988196	
PIN1	na	0.19981013	
HADH	na	0.19976772	
ZNF8	na	0.19926019	
STRN3	na	0.19911222	
NNT	na	0.19897465	
TPST2	na	0.19840465	
TCFL5	na	0.19818825	
LAT	na	0.19802673	
SRSF1	na	0.19738066	
DDX17	na	0.19735163	
HMGXB4	na	0.19724956	
KCNH2	na	0.19695176	
TTLL3	na	0.19684607	
CRYM	na	0.19650176	
RFX1	na	0.19647847	
USP9Y	na	0.19612142	
RP2	na	0.19590262	
LCP2	na	0.19575953	
TRAF1	na	0.19541274	
QRICH1	na	0.19518965	
ATP1B3	na	0.19491147	
PAM	na	0.19464464	
FANCG	na	0.19461806	
MAPK12	na	0.1945733	
VPS13A	na	0.19417104	
PIM1	na	0.19394861	
RPA3	na	0.19344813	
PLIN3	na	0.19316275	
TMEM97	na	0.19312045	
C10orf137	na	0.19297373	
SLC35B1	na	0.19296727	
CKAP4	na	0.19287074	
MRPS11	na	0.19286266	
PIK3CG	na	0.1928031	
TCF3	na	0.19254178	
ATP5G3	na	0.19253144	
PODXL	na	0.19226259	
FAM114A1	na	0.19219849	
NEK4	na	0.19218779	
DHRS2	na	0.1918647	
ATP1B1	na	0.19185048	
RALBP1	na	0.1916993	
USP6NL	na	0.1914632	
SLC25A5	na	0.19139583	
NECAB3	na	0.19122005	
ACYP2	na	0.19065142	
SORL1	na	0.19034605	
MCM5	na	0.19022118	
HDHD1	na	0.18982123	
PSMD9	na	0.18959646	
PARN	na	0.1895772	
POFUT1	na	0.18943366	
LBR	na	0.18910988	
SYNCRIP	na	0.1890159	
ADAM17	na	0.18879968	
ICAM4	na	0.18826647	
SMAD5	na	0.18817416	
UCP3	na	0.18807073	
PDIA5	na	0.18787256	
IGFBP3	na	0.18752195	
NEO1	na	0.18726046	
MCCC2	na	0.1869758	
TRAM2	na	0.18695435	
ILK	na	0.18695302	
LSM6	na	0.18635333	
ACAT1	na	0.18625565	
ANK2	na	0.18598978	
MNDA	na	0.18567824	
DAP	na	0.18548328	
MTRR	na	0.1853683	
MXRA5	na	0.18529677	
KIF5C	na	0.18497856	
BAMBI	na	0.18496925	
CD3E	na	0.18435805	
KLHDC3	na	0.1841861	
LTC4S	na	0.18418022	
SLCO2B1	na	0.1836495	
CITED2	na	0.18354398	
MICAL2	na	0.18331513	
MED21	na	0.18320997	
PTPN18	na	0.18316002	
PRKDC	na	0.18313842	
SNRNP27	na	0.18306684	
MAL	na	0.18302877	
ATP5B	na	0.18245251	
C13orf1	na	0.18206155	
MAP2K1	na	0.18204749	
MRPS27	na	0.18169788	
RPE	na	0.18154487	
MAPK6	na	0.18124461	
XPNPEP1	na	0.18093155	
CALM3	na	0.18067761	
NKG7	na	0.18036988	
ALDH3B1	na	0.18035549	
GSTP1	na	0.17985131	
KHSRP	na	0.17980415	
BARD1	na	0.17925566	
CELSR3	na	0.17863534	
NFIL3	na	0.17850837	
GJA1	na	0.17841087	
CDKN1C	na	0.17747329	
DEFA1	na	0.17744212	
CAND1	na	0.17701451	
CDC42BPA	na	0.17678744	
CD59	na	0.17653804	
HARS	na	0.17652483	
OGG1	na	0.17567337	
TOMM34	na	0.17529753	
RNF40	na	0.17509666	
TPI1	na	0.17501152	
FZD7	na	0.17498362	
MPST	na	0.17487979	
DUSP2	na	0.17481104	
UBE2K	na	0.1742858	
HP	na	0.17427759	
ARMC6	na	0.1738882	
VDAC2	na	0.17335549	
RAB4A	na	0.17329192	
MTF2	na	0.17295006	
FZD2	na	0.17292476	
USP13	na	0.17292456	
FAM3C	na	0.17288508	
DDX39A	na	0.17286256	
EPHX2	na	0.17285962	
TRIM32	na	0.17264934	
CSNK2A2	na	0.17239909	
CD14	na	0.17193963	
TM7SF2	na	0.17192666	
NAMPT	na	0.17161594	
FLNB	na	0.17154239	
RANBP9	na	0.171229	
SOCS3	na	0.17121015	
BLMH	na	0.17113292	
WDR62	na	0.17113286	
SMAD2	na	0.1711006	
INTS1	na	0.17106944	
UCHL3	na	0.17084311	
LST1	na	0.17076962	
SLC35D1	na	0.17057805	
COL6A1	na	0.1705261	
SRGAP2	na	0.17042628	
LPCAT3	na	0.1703768	
ANAPC10	na	0.17014144	
SOD2	na	0.16992517	
KATNB1	na	0.16986564	
DDB2	na	0.16951579	
MED20	na	0.1694024	
NDUFS1	na	0.16928744	
NUDT1	na	0.1692747	
ARPC1A	na	0.16916502	
ADAMTSL3	na	0.16893718	
PINK1	na	0.168647	
CSE1L	na	0.16857995	
TCN2	na	0.16851619	
HLTF	na	0.16847527	
LYZL6	na	0.16844742	
UBE2E1	na	0.16821392	
RAD23B	na	0.16814892	
TK2	na	0.16795503	
SLITRK5	na	0.16790792	
MMP7	na	0.16782008	
TOPBP1	na	0.16764346	
IMP4	na	0.16747157	
KIF3B	na	0.16746911	
FIBP	na	0.16729791	
SLC7A1	na	0.16729656	
DLG4	na	0.16701989	
GNL1	na	0.1669298	
CREM	na	0.16654168	
FKBP8	na	0.16633709	
BAD	na	0.16618931	
CCL15	na	0.16543789	
PSMA6	na	0.16519353	
CD4	na	0.16511862	
C11orf51	na	0.16468298	
PLAU	na	0.16452141	
CHD1L	na	0.16441324	
ERH	na	0.16432704	
PHC2	na	0.16416395	
MEN1	na	0.1638193	
MN1	na	0.16347735	
TERF2IP	na	0.16325268	
C14orf2	na	0.16303138	
RAC1	na	0.16303016	
PAICS	na	0.16302016	
NR2F1	na	0.16301472	
NTHL1	na	0.1630097	
SPAG1	na	0.16292001	
PAQR3	na	0.16253375	
PPP1R15A	na	0.16210334	
EED	na	0.1619853	
NR2F6	na	0.16192769	
TBC1D1	na	0.16149753	
MLLT10	na	0.16137601	
KCND2	na	0.16132386	
TBC1D2B	na	0.16084254	
SNRPA	na	0.16075885	
LAMA5	na	0.16045086	
LTF	na	0.1604258	
GCH1	na	0.16042255	
RAD21	na	0.16040428	
LMNA	na	0.16031511	
GBAS	na	0.1603083	
SNAP23	na	0.16026993	
CDC27	na	0.15959801	
RAB3GAP2	na	0.15953857	
SLC4A8	na	0.1589817	
FGL2	na	0.15851025	
GTF2E2	na	0.15831722	
NFE2	na	0.15798913	
ATP5J	na	0.15762696	
MDM2	na	0.15747209	
VDAC1	na	0.15738718	
SIP1	na	0.15738654	
SLC1A5	na	0.15732054	
CEP135	na	0.15727037	
PRIM2	na	0.15724811	
COCH	na	0.15723415	
FAM50A	na	0.15717882	
CRADD	na	0.15708034	
ABCB11	na	0.15696649	
DOK5	na	0.15690926	
AIM1	na	0.15682821	
THBD	na	0.1566868	
MTCP1NB	na	0.15615113	
SLIT1	na	0.1560167	
MTFR1	na	0.15599589	
SMC3	na	0.1557305	
CDK16	na	0.1556324	
GPD1L	na	0.1555817	
SFPQ	na	0.15548313	
TAF5	na	0.15531817	
NDUFB3	na	0.15494886	
RAPGEF1	na	0.15467384	
PPP2CA	na	0.15460706	
CSTB	na	0.15428255	
PDIA4	na	0.15425658	
ANK1	na	0.15420428	
BPHL	na	0.15407695	
BCKDHB	na	0.15404694	
HEPH	na	0.15397346	
ZNF207	na	0.15366709	
PDK3	na	0.153638	
HDDC2	na	0.15359002	
TXNRD1	na	0.15351227	
ATP5F1	na	0.15348396	
CADM3	na	0.15343098	
SETD4	na	0.15328434	
RHOQ	na	0.15285672	
PHGDH	na	0.15259711	
SLC22A4	na	0.15252785	
UFD1L	na	0.15230374	
DCP2	na	0.15223779	
INPPL1	na	0.1520536	
GDE1	na	0.15196152	
B4GALT4	na	0.15190451	
MLC1	na	0.15187934	
TCTA	na	0.15187605	
MICB	na	0.15185823	
PLEK	na	0.15152651	
ETS1	na	0.15151456	
TXNL4A	na	0.15148006	
CTSH	na	0.15134118	
ETFA	na	0.15128577	
ABHD3	na	0.15082403	
EIF2S2	na	0.1506568	
RBMX2	na	0.15052135	
MS4A3	na	0.15044346	
SEC61G	na	0.15042146	
SEC24D	na	0.15019655	
LRRC42	na	0.15001915	
PCLO	na	0.14968003	
PPM1G	na	0.14960964	
RAP1B	na	0.14930156	
ZYX	na	0.14908524	
RNF144A	na	0.14879447	
RAB32	na	0.1487504	
OXCT1	na	0.1487284	
FLNC	na	0.14867981	
NDUFV2	na	0.14807181	
TRAPPC10	na	0.14802375	
ANGEL2	na	0.14795798	
CTPS	na	0.14789036	
ODC1	na	0.1478873	
MAN1A1	na	0.14787836	
SNRPD3	na	0.14783339	
IRF8	na	0.14782651	
VCL	na	0.1477784	
HOXB7	na	0.14763016	
TDRD7	na	0.14759241	
B4GALT5	na	0.1471488	
RPP30	na	0.14708847	
C5orf13	na	0.14695577	
ALDH6A1	na	0.14683796	
NR1H3	na	0.14641786	
BAG2	na	0.1463431	
SNRPF	na	0.14629476	
PSMA4	na	0.14628337	
EXOG	na	0.1460643	
PHACTR4	na	0.14600758	
CSF2RB	na	0.14585198	
NRCAM	na	0.14567733	
TAF1B	na	0.14564699	
FDPS	na	0.14512002	
UBE2A	na	0.14480647	
PRPSAP1	na	0.14463246	
GOT1	na	0.14436044	
PPP2R5C	na	0.14426993	
MAGOH	na	0.14413802	
PRKACG	na	0.14398518	
CRLF1	na	0.14394593	
GCLM	na	0.14391722	
SERPING1	na	0.14390539	
CCL11	na	0.14387466	
MNAT1	na	0.14385514	
CEACAM8	na	0.14384787	
CDH18	na	0.14383605	
STAB1	na	0.14381301	
SNAPC2	na	0.14357595	
SMC1A	na	0.14356183	
ANGPT2	na	0.14351897	
SNRPA1	na	0.1434547	
CSTF1	na	0.14330877	
CYB5R3	na	0.14308599	
MAPRE1	na	0.14290485	
PEX14	na	0.14263695	
MPPED2	na	0.14260596	
HCFC1	na	0.14253777	
SEC61B	na	0.1425113	
PPP3CC	na	0.1422899	
ASNS	na	0.14226909	
CSRP1	na	0.1419867	
TAF15	na	0.14195263	
CNIH	na	0.1414603	
RBM6	na	0.14134139	
PCMT1	na	0.14089671	
UQCRC1	na	0.14086995	
CLINT1	na	0.14072056	
ACAT2	na	0.14063051	
SFI1	na	0.14052102	
MTIF2	na	0.1405132	
VAMP4	na	0.14044768	
ACCN1	na	0.14015636	
POU4F1	na	0.14009246	
ATOX1	na	0.13995068	
SRP54	na	0.13991435	
KDM3A	na	0.13979755	
UBE2M	na	0.13967256	
CDK7	na	0.13933429	
RPL41	na	0.1392714	
CLSTN1	na	0.13901265	
GUCA1A	na	0.13895781	
SMPD4	na	0.13893504	
CCDC69	na	0.13872169	
ITGBL1	na	0.13854268	
SLC1A3	na	0.13847588	
SRSF9	na	0.13844122	
COL16A1	na	0.13836563	
DCTN2	na	0.13825127	
PMPCA	na	0.13808407	
GART	na	0.13797942	
MOXD1	na	0.13766004	
ALDH5A1	na	0.13731112	
RUVBL2	na	0.13727221	
PITPNM1	na	0.13714226	
SUGP2	na	0.13699949	
ASH2L	na	0.13656421	
BAK1	na	0.13644013	
LDHB	na	0.13639171	
TUBGCP3	na	0.13636656	
CST7	na	0.13633999	
C1orf216	na	0.13621475	
OGDH	na	0.1360077	
LNPEP	na	0.1358116	
MDC1	na	0.13555804	
SUZ12	na	0.13550836	
ALDH1A1	na	0.13549943	
TRIP6	na	0.13538022	
SOD1	na	0.13522439	
ACSL1	na	0.13521607	
TIAL1	na	0.13504362	
MTMR6	na	0.13482732	
LARP7	na	0.13468452	
APLP1	na	0.13449417	
CFLAR	na	0.1343649	
POLR2D	na	0.13427289	
PRUNE2	na	0.13424532	
TELO2	na	0.13413112	
MASP2	na	0.13388208	
RHBDL1	na	0.13386966	
MED7	na	0.13381718	
CD58	na	0.13343616	
NUTF2	na	0.13329025	
GNG5	na	0.13322468	
USP5	na	0.13311625	
CBX3	na	0.13304056	
PLAGL2	na	0.13297845	
MFAP1	na	0.13276227	
UBE2L3	na	0.13271901	
CASP3	na	0.1326123	
PPM1B	na	0.13211825	
PCDHGA12	na	0.13190342	
CIAPIN1	na	0.13173607	
MLF1	na	0.13131447	
LPCAT4	na	0.13130206	
URM1	na	0.13113968	
WRN	na	0.13105911	
PPM1A	na	0.13101654	
NDUFA2	na	0.13068563	
ELANE	na	0.13035956	
CBX1	na	0.13033189	
TPM4	na	0.1302645	
ARHGEF7	na	0.1302178	
RALA	na	0.13006394	
GTF2A2	na	0.12997484	
GBA	na	0.12996393	
PDXK	na	0.12992622	
ARF5	na	0.12978859	
PTK2	na	0.12970304	
SNRPC	na	0.12954296	
INPP5B	na	0.12941228	
NFATC4	na	0.12921263	
SGCE	na	0.12913276	
YIPF1	na	0.12899226	
SERPINE1	na	0.12898856	
DAZL	na	0.12896091	
NDUFV1	na	0.12891823	
IARS2	na	0.12884459	
KLK11	na	0.12880269	
WAPAL	na	0.1285552	
PSMB2	na	0.1284939	
EEA1	na	0.12837781	
DLAT	na	0.12829806	
TIMP3	na	0.12792438	
KIAA0513	na	0.12789044	
F3	na	0.12787862	
KIF5B	na	0.12779973	
SNCA	na	0.12776338	
RAGE	na	0.12747237	
SAT1	na	0.12733763	
SDHB	na	0.12724434	
UQCRFS1	na	0.12704724	
PDE6D	na	0.12697104	
SNCB	na	0.12686475	
AKR7A2	na	0.12679201	
PTEN	na	0.12657392	
TNFRSF8	na	0.12630646	
ATP5C1	na	0.12627643	
MAZ	na	0.12597327	
HMGN1	na	0.12554055	
KIAA1107	na	0.12549774	
TOB1	na	0.12538208	
SLC37A4	na	0.12535504	
RBMX	na	0.12522292	
CLU	na	0.12516348	
AK2	na	0.12509581	
HTATSF1	na	0.12502761	
TXN	na	0.12500429	
ANP32B	na	0.124917395	
RALY	na	0.12490615	
DLD	na	0.12489469	
CPOX	na	0.1248634	
HUWE1	na	0.124823056	
ATP6V1A	na	0.12481669	
GNA11	na	0.12461059	
RBBP5	na	0.12428899	
CDH19	na	0.12408753	
SLC29A1	na	0.12405082	
ABO	na	0.12403285	
RBM42	na	0.12398651	
FABP6	na	0.12395913	
TAL1	na	0.123928666	
TBCA	na	0.123889364	
CELF3	na	0.12378321	
POLR2L	na	0.12368995	
AP3S2	na	0.123639554	
MAPKAP1	na	0.123623475	
HNRNPR	na	0.123525195	
ZBED4	na	0.12342848	
TPM2	na	0.12342192	
FSCN1	na	0.12340286	
AMOTL2	na	0.1233393	
AGPS	na	0.12304915	
PKM2	na	0.12289713	
SLC30A4	na	0.122855924	
ITSN1	na	0.12276335	
TTI1	na	0.12266097	
CEP57	na	0.12264948	
MDM1	na	0.122626044	
RNASEH2A	na	0.122436	
HPRT1	na	0.122332774	
GCDH	na	0.1221881	
DYNC2LI1	na	0.12202352	
CCDC9	na	0.121816	
KCNJ15	na	0.1216843	
MARK3	na	0.12148484	
CCDC6	na	0.12148091	
RFTN1	na	0.1213878	
DDX52	na	0.121323854	
CSTF3	na	0.121248946	
EIF4E	na	0.12123919	
NME1	na	0.12105802	
ABR	na	0.12093081	
CXCR1	na	0.12036062	
GNRH2	na	0.120074615	
LIN7A	na	0.11998919	
CTDSPL	na	0.11992121	
ANO3	na	0.119855404	
EHD1	na	0.11945576	
EIF3I	na	0.119079985	
TACC1	na	0.11893641	
COL14A1	na	0.11852131	
AIFM1	na	0.117970854	
NDUFAB1	na	0.11796066	
SPI1	na	0.117855825	
DHODH	na	0.11778289	
KLF10	na	0.11770035	
ENPP2	na	0.11762484	
STAG1	na	0.11747248	
GNAI1	na	0.11747014	
EIF2B2	na	0.11724984	
LILRA3	na	0.11709462	
RIN2	na	0.1168082	
ARL2BP	na	0.116720416	
SMG7	na	0.11669898	
PGM1	na	0.11657477	
DLG1	na	0.11647571	
MBD4	na	0.11642513	
RBM14	na	0.1163739	
NNAT	na	0.11633452	
COL11A1	na	0.116270594	
KAL1	na	0.116137266	
PRMT1	na	0.11612057	
PDHX	na	0.116078146	
SLC25A46	na	0.11587788	
DR1	na	0.11587133	
TXNDC9	na	0.11585578	
DYNLL1	na	0.11542438	
POLE	na	0.115416616	
ASS1	na	0.11522406	
WTAP	na	0.11516482	
CDK10	na	0.1150855	
CHD5	na	0.115031414	
FGF13	na	0.11490353	
AP2S1	na	0.11484029	
XPO1	na	0.114729315	
HIBCH	na	0.114677764	
ELK1	na	0.11466495	
NASP	na	0.114662625	
ALMS1	na	0.11450514	
HNRNPM	na	0.11434026	
GPC3	na	0.114334464	
EFHA1	na	0.11416549	
SRSF3	na	0.11415112	
NDUFA7	na	0.11393422	
YWHAQ	na	0.11388742	
CNOT1	na	0.113881856	
LYPLA1	na	0.11381751	
ZFHX3	na	0.11380437	
MRE11A	na	0.11380192	
RHEB	na	0.113724075	
MARCKSL1	na	0.11352801	
PRKD3	na	0.113482095	
PPP1R7	na	0.11340104	
NUFIP1	na	0.11309554	
PARP1	na	0.11302644	
CARD8	na	0.11290915	
MPRIP	na	0.112896085	
AIMP2	na	0.112573676	
AP4M1	na	0.11239838	
GNA13	na	0.11232064	
MAP2K2	na	0.11223116	
RAB9A	na	0.11200263	
STT3A	na	0.11193016	
PPP4C	na	0.111824036	
TGM1	na	0.111735776	
GABARAPL2	na	0.11166779	
PSMD1	na	0.11138348	
KRT16	na	0.11109109	
POLD2	na	0.11107739	
CTDSP2	na	0.11103524	
AHCY	na	0.110972576	
ASXL1	na	0.110891305	
ATP6V1C1	na	0.11082694	
ARL1	na	0.110628866	
MAOB	na	0.11050845	
STOML2	na	0.110074855	
NUP155	na	0.11007017	
SIVA1	na	0.10981372	
RND1	na	0.10975728	
H1FX	na	0.10952112	
POLR2G	na	0.10924407	
HIST2H4B	na	0.10916934	
EWSR1	na	0.10910193	
ATP5J2	na	0.109027326	
EIF4EBP2	na	0.10896548	
SSRP1	na	0.10879618	
CARM1	na	0.10878557	
TNNI1	na	0.10877754	
ETFB	na	0.10875728	
PTGDS	na	0.10870388	
PSMA2	na	0.10862034	
TOP3B	na	0.108460896	
WWTR1	na	0.10838469	
E2F3	na	0.1082201	
ATP13A3	na	0.10796895	
STK24	na	0.10787559	
STRAP	na	0.107454054	
YIPF3	na	0.1073937	
HSD17B10	na	0.10723153	
CRYZ	na	0.10717863	
NFAT5	na	0.10710915	
RAB2A	na	0.10696933	
ATP5A1	na	0.1066648	
CCL19	na	0.106561884	
ANKLE2	na	0.10653372	
CCL5	na	0.10634329	
ORC5	na	0.10632687	
SEC13	na	0.10627706	
TAF12	na	0.10624227	
CDK2	na	0.10611003	
HMG20B	na	0.10599618	
TMEM11	na	0.10582322	
ATP8A1	na	0.10564943	
SLC39A8	na	0.105630144	
POLD4	na	0.10558672	
SRSF10	na	0.105437376	
NDUFAF3	na	0.1054339	
PPP1CA	na	0.10541378	
EI24	na	0.10538321	
MAP4K1	na	0.10530072	
LSM3	na	0.10527806	
CRIP1	na	0.10487555	
SLC30A9	na	0.104830906	
CAV3	na	0.10479124	
CLTA	na	0.10476373	
CAMK2B	na	0.104667775	
NQO2	na	0.10443953	
USP34	na	0.10433347	
SUCLA2	na	0.104124784	
RAD1	na	0.10406311	
RND3	na	0.10401046	
WIZ	na	0.10396262	
SPAG7	na	0.103785075	
ECI1	na	0.103602804	
TALDO1	na	0.10348245	
HIST1H4I	na	0.103436	
ITPR3	na	0.103403	
NAP1L4	na	0.10316786	
ALAS1	na	0.10283616	
CRK	na	0.102737695	
SLC31A2	na	0.10254571	
CFDP1	na	0.10254216	
NXT2	na	0.10244883	
TAF9	na	0.10243572	
DMTF1	na	0.10241326	
MDH1	na	0.102370486	
CDV3	na	0.10233758	
TRA2B	na	0.10215025	
ACTR1A	na	0.101940736	
MAP4K2	na	0.10179942	
FAM32A	na	0.10174984	
TIPRL	na	0.10174633	
KHDRBS1	na	0.10160152	
SS18L1	na	0.101419315	
CDK13	na	0.101217784	
GP1BA	na	0.10120269	
CUL4A	na	0.1010959	
KCTD20	na	0.10104404	
TUBA4A	na	0.101011105	
PDCD1	na	0.101007126	
MYCBP	na	0.100939274	
CPT1B	na	0.10083949	
IL4R	na	0.10063433	
STARD5	na	0.1006012	
GFPT1	na	0.10042772	
TXN2	na	0.10034056	
MARCH2	na	0.1002662	
CD99	na	0.10009923	
AHSA1	na	0.10008931	
HNRNPH1	na	0.10005208	
NIT1	na	0.10003122	
CAPRIN1	na	0.099944465	
TRIM37	na	0.09991605	
DNMBP	na	0.09989392	
UPF3A	na	0.09989315	
TIPARP	na	0.099808745	
MTA1	na	0.09975098	
GARS	na	0.09963847	
PSMB5	na	0.0996104	
CEBPG	na	0.099548206	
JOSD1	na	0.09935153	
ZIC1	na	0.09930917	
SELPLG	na	0.0992446	
ITGAL	na	0.099082984	
KIAA0664	na	0.09901546	
TTLL12	na	0.09894878	
CAMKK2	na	0.09892511	
CALB2	na	0.098884135	
MAGED1	na	0.0985161	
COPS5	na	0.09850065	
LCK	na	0.098437905	
RARS	na	0.09835222	
U2AF1	na	0.09826867	
HNRNPC	na	0.09788606	
ESD	na	0.09784354	
TDG	na	0.09777686	
COPS7A	na	0.09777475	
TARBP1	na	0.097762935	
DHRS1	na	0.09775727	
PMPCB	na	0.09749061	
ANKRD40	na	0.09742057	
HNRNPA2B1	na	0.097181045	
ACOT8	na	0.0969563	
PVRL2	na	0.09695315	
COPS3	na	0.09686894	
ARPP19	na	0.09686507	
YKT6	na	0.096621454	
LSAMP	na	0.09658526	
SLC11A1	na	0.09648572	
C14orf147	na	0.09612758	
NDUFS8	na	0.096111245	
PSMB7	na	0.09606703	
ATG12	na	0.095997915	
CCNH	na	0.09574954	
IGF1	na	0.09560805	
PCM1	na	0.0955015	
NBEAL2	na	0.095396824	
CELF1	na	0.0953818	
GLRX	na	0.095305145	
IGBP1	na	0.09506009	
CDC34	na	0.094934866	
KRT76	na	0.09482642	
BTAF1	na	0.09469934	
TP63	na	0.094693065	
MYL2	na	0.09464595	
BIRC2	na	0.09457598	
SURF2	na	0.09438611	
PTPRT	na	0.09431278	
FKBP1A	na	0.09425086	
HELZ	na	0.09418718	
PRSS16	na	0.09417966	
SPN	na	0.094095334	
USP33	na	0.0935353	
SDHC	na	0.09352291	
TMEM184B	na	0.09349947	
ATXN10	na	0.09345094	
RAN	na	0.09344076	
FAM8A1	na	0.09310053	
PTGES	na	0.09271151	
BST1	na	0.09270105	
KIAA1009	na	0.0926601	
ME2	na	0.092634216	
PSMC3	na	0.09254193	
TFDP2	na	0.09246123	
PPP6C	na	0.092459776	
KRT15	na	0.092332296	
PICALM	na	0.0922615	
DNAJB6	na	0.09194909	
SYMPK	na	0.0918555	
RAB11A	na	0.09179023	
HMGCR	na	0.09158323	
RQCD1	na	0.09156536	
PLN	na	0.09152684	
MX1	na	0.091505624	
DHX15	na	0.09147492	
RAB1A	na	0.091289476	
WNK1	na	0.09125306	
HSPA4	na	0.0911008	
ADH1B	na	0.09092477	
TLE4	na	0.09071602	
COX7B	na	0.09043202	
PGAM1	na	0.09035657	
NUP153	na	0.09028799	
ARFGAP3	na	0.09017335	
WISP2	na	0.09016753	
IL15RA	na	0.09006909	
YY1	na	0.0898946	
COX7A2	na	0.08982238	
GRB10	na	0.08978578	
HSPBP1	na	0.08970374	
RGS16	na	0.08963345	
MPHOSPH6	na	0.08950694	
RLF	na	0.08946119	
RAB30	na	0.08940204	
GMFB	na	0.089383245	
TSPYL4	na	0.08937054	
ERC1	na	0.08932626	
NDUFB5	na	0.08929715	
PAWR	na	0.08915891	
AGFG1	na	0.089095496	
TRA2A	na	0.08904595	
SUPT4H1	na	0.088995494	
CYP4F12	na	0.08899028	
AP1G2	na	0.08885079	
PIP4K2A	na	0.08881342	
DZIP3	na	0.08864539	
THOP1	na	0.08861024	
MRPL28	na	0.08851189	
MLXIP	na	0.088367596	
MAPKAPK5	na	0.08836351	
PSMB6	na	0.08825486	
NR2C2	na	0.088170186	
CXCL6	na	0.08806453	
PHLPP2	na	0.08801883	
AUH	na	0.08798888	
ELAC2	na	0.08787045	
HNRNPUL1	na	0.08782011	
POP7	na	0.08772983	
SPECC1L	na	0.08772353	
BMP3	na	0.08769058	
CCNC	na	0.087672256	
NDUFB1	na	0.08760068	
FYN	na	0.087551735	
SPHK2	na	0.08738371	
DUSP8	na	0.08716828	
FRK	na	0.08713499	
RNF14	na	0.08701349	
WWOX	na	0.08691037	
PLOD1	na	0.08676	
TMEM123	na	0.08673421	
EML2	na	0.08666208	
CLSTN3	na	0.08638952	
CCT5	na	0.08629031	
CENPC1	na	0.0862131	
HERPUD1	na	0.086211964	
PFDN6	na	0.08585093	
NBR1	na	0.08582256	
NDUFS3	na	0.08571167	
IMMT	na	0.08564022	
CD2AP	na	0.08562926	
MCFD2	na	0.08549928	
FXYD2	na	0.08543983	
TMEM159	na	0.08540026	
RTF1	na	0.08500894	
PIAS4	na	0.08495622	
HERC4	na	0.08477013	
FAM171A1	na	0.0845921	
SMARCB1	na	0.08454047	
SLC25A1	na	0.0844112	
DMPK	na	0.08439853	
ABI1	na	0.08438638	
HNRNPD	na	0.08426425	
CRYBB2	na	0.08422061	
TUFM	na	0.08421854	
BAZ2B	na	0.08398308	
SREK1	na	0.08385261	
TDO2	na	0.08351331	
C6orf162	na	0.08336626	
SNAI2	na	0.08329017	
PKP3	na	0.08327335	
NDUFB8	na	0.08327179	
FARS2	na	0.08318043	
TUBB	na	0.08297832	
MRPL33	na	0.08284833	
NUP93	na	0.08267285	
ZBTB5	na	0.08266716	
PGD	na	0.0823495	
EFCAB11	na	0.082312495	
PLAG1	na	0.08226027	
PTP4A2	na	0.08224505	
SEC23B	na	0.082047805	
ZNF267	na	0.081857085	
RHBDD3	na	0.081831284	
EIF4H	na	0.08144727	
TM9SF2	na	0.08137024	
SNX4	na	0.08134696	
PCP4	na	0.081240386	
NKX2-1	na	0.08119306	
PPP2R5D	na	0.08102258	
DPP4	na	0.08093322	
RNPEP	na	0.08087379	
PPFIA1	na	0.08085488	
LSM14A	na	0.08079393	
PFKP	na	0.0806616	
FUBP1	na	0.08061079	
FLG	na	0.080586664	
UBXN2B	na	0.08046679	
NUP210	na	0.08042693	
UQCRQ	na	0.080402285	
SRSF11	na	0.08037894	
BPTF	na	0.08034544	
TGFBRAP1	na	0.08032603	
UROD	na	0.080322325	
PNN	na	0.080127664	
ATP6V1E1	na	0.08009688	
BLOC1S1	na	0.080076486	
FAM102A	na	0.079974405	
QSOX1	na	0.07992041	
ITGA1	na	0.079833046	
HDAC1	na	0.07965725	
EEF1E1	na	0.07957133	
POU2F1	na	0.07928269	
GBE1	na	0.07917118	
CHPF	na	0.07916231	
RNF115	na	0.07914549	
STAT5B	na	0.07913242	
HAGH	na	0.07898555	
ARPC5	na	0.07893938	
EZR	na	0.07882252	
SUMO1	na	0.07881591	
MBP	na	0.07875384	
PDIA6	na	0.078749	
WIF1	na	0.07871047	
YTHDC2	na	0.07862461	
WDR45	na	0.078532465	
PPL	na	0.07844379	
POLR2E	na	0.07838935	
PSMD7	na	0.07837825	
CDC123	na	0.07826737	
SNRPG	na	0.07798147	
HMGA1	na	0.077834316	
KIAA0753	na	0.07783272	
PDAP1	na	0.07780182	
FNBP1	na	0.07765958	
TRAPPC3	na	0.07733092	
